,image,bookName,author,interpreter,publisher,price,title,text,pages,dimensons,publicationDate,language,isbn
418,https://i.idefix.com/cache/500x400-0/originals/0001750721001-1.jpg,Ahmed Vefik Paşa,Mehmet Zeki Pakalın,,Divan Kitap,"67,2 TL",Ahmed Vefik Paşa Kitap Açıklaması,"
Arka Kapak Yazısı (Tanıtım Bülteninden)
 
“... Bizim memleketimiz imparatorluğunuza uzaktır. Zat-ı Haşmetanelerinin hakkımızda daima doğru malûmat alamayacakları tabiîdir. Ben ise Paris'te bulunduğumdan İmparatorluğunuzun ahvalini yakından görüyorum. Çatırdayan sizin imparatorluğunuzdur.”
(Resmi bir kabul sırasında “İmparatorluğunuz çatırdıyor” diyen III. Napoléon’a verdiği cevap)
Türk siyasî tarihine elçilik, parlamento başkanlığı, unutulmaz Bursa valiliği ve başvekillik gibi yüksek sıfat ve hizmetleriyle geçen Ahmed Vefik Paşa'nın kırk altı yıllık bir devre içine giren resmî hayatında dürüstlük, daima devlet ve millet menfaatini gözetmek ve kollamak en esaslı vasfı olmuş; mühim ve nazik vazifeler kendisine, dirayetinden başka, bir şöhret haline gelmiş namus ve dürüstlüğü dolayısıyla emanet edilmiştir.
Yükselişleri, vazife hayatının ilk yirmi yedi senesinden sonra hep aziller ve süreksiz memuriyetlerle beraber yürümüş, uzun azil devrelerin-de fikir ve edebiyat yönü, devlet adamlığı görünüşünü arka plana geçirmiştir. Getirildiği vazifelerin çeşitliliği ve sayıca başkalarında kolay rastlanamayacak derecede çokluğu ile hal tercümesi zamanının ricâline nisbetle çok yüklü bir kimse olmak gibi bir farklılık gösteren Ahmed Vefik'in dilini sakınmaz, devlet işlerinde müsamaha tanımaz, çabuk parlar, başına buyrukluk ve keyfîliklerden hoşlanır mizacı kendisine pek çok düşman kazandırmış, devlete ve memlekete yaptığı hizmetler ve gerçek şahsiyeti, düşmanlarının suçlamaları ve aleyhindeki sözleriyle bir ölçüde gölgelenip zamanla bilinmez olmuştur.
Ahmed Vefik Paşa'nın bilinmiş yahut unutulmuş hizmetlerle dolu devlet adamlığı yanında kültür ve edebiyat hayatımızda, bilhassa millî düşünce bakımından tarihten dile ve hatta tiyatroya kadar kendisini bir öncü durumuna getiren, değişik kollarda mühim faaliyet ve çalışmaları vardır.
 
 
",,14 x 21,2018,,9786054239771
419,https://i.idefix.com/cache/500x400-0/originals/0000000509728-1.jpg,Hidayet Önderleri 8 - İmam Cafer Sadık, Kolektif ,,Kevser Yayınları,"24,0 TL",Hidayet Önderleri 8 - İmam Cafer Sadık Kitap Açıklaması,"
                                Hidayet Önderleri 8 - İmam Cafer Sadık
                            ",,,2007,Türkçe,9789756640845
420,https://i.idefix.com/cache/500x400-0/originals/0001842002001-1.jpg,Nalbant'ın Oğlu,M. Nazif Ülgen,,Ceres Yayınları,"18,2 TL",Nalbant'ın Oğlu Kitap Açıklaması,"
Gençlerin, potansiyellerini keşfedememesi ve yaratıcılıklarını kullanamaması üzücü bir durumdur. Geleceğin istihdamlarının bu şekilde can çekişmesi ise acı verici... NO’nun hikayesi ise tam da böyle bir mücadeleyi anlatıyor. Devlet bursu ile üniversiteyi bitiren NO, mezun olduktan sonra devlete borcunu ödemek için hastanede çalışmaya başlar. Ancak onun  bambaşka bir tutkusu vardır. O kendi işini kurmak ister. Ne yeterli birikime ne de yeterli donanıma sahip olan NO’nun elindeki tek şey kendine olan inancı ve mücadeleci ruhudur.
Şimdi ise yapacağı tek şey bu inancını ayakta tutmak, kapı kapı dolaşıp satış yaparak para biriktirmek ve kendi işini kurmaktır. O, bütün olumsuzluklara rağmen mücadelesine devam edecektir.
Bu kitapta NO’nun mücadelesini bulacaksınız. 
İnanç başarının yarısıdır.
Mücadeleyi başından bırakan gençlere cesaret vermesi dileğiyle...  
“Yazdığım bu kitabı gençlikle buluşturmak en büyük hayalim oldu.Umarım bu kitaptaki hayat hikayesi birilerine mücadele gücü aşılar.”
- M. Nazif Ülgen
 
(Tanıtım Bülteninden)
 
",,"13,5 x 21",2019,Türkçe,9786052048993
421,https://i.idefix.com/cache/500x400-0/originals/0001895161001-1.jpg,Michelangelo Buonarroti - Hayatı ve Sanatsal Çalışmaları,S. Moiseyeviç Briliant,Uğur Gezen,Dorlion Yayınevi,"26,5 TL",Michelangelo Buonarroti - Hayatı ve Sanatsal Çalışmaları Kitap Açıklaması,"
Michelangelo di Lodovico Buonarroti Simoni (d. 6 Mart 1475 – ö. 18 Şubat 1564), İtalyan rönesans dönemi ressam, heykeltıraş, mimar ve şairidir.Michelangelo, 6 Mart 1475'te Arezzo yakınlarında Caprese’de doğar. Ailesi, o daha bir aylıkken Floransa’ya taşınır. Annesi, kendisi altı yaşındayken ölen Michelangelo, 13 yaşına geldiğinde Floransa’da Domenico Ghirlandaio’nun yanına öğrenci olarak verilir. Bertoldo di Giovanni’nin zamanında, Medici ailesine ait olan San Marko bahçesinde çalışan genç Michelangelo, bu arada Lorenzo de' Medici ile tanışır.
Michelangelo, heykeldeki rüştünü kanıtladığı ilk ve en ünlü eseri olan çocuk kral Davud’un heykelini yaptığında henüz 26 yaşındadır. Beş buçuk metrelik bir mermer kütleden çıkaracağı eser için genç dâhi, mermer bloğun yanına bir baraka inşa ederek, yardımcısız bir şekilde, çoğu zaman geceli gündüzlü çalışarak Rönesans sanatının harikalarından biri olarak kabul edilen David’i yaratır.
1505 yılında Papa II. Julius tarafından kendisine, en önemli başarılarından biri olacak Vatikan’ın yanındaki Sistine Şapeli’nin tavan resimlerinin yapılması işi verilir. 3 yıl sonra başlayacağı bu görevi sanatçı, 520 metrekarelik bir alanda yaklaşık dört yıllık bir çalışmanın ürünü olarak bitirir. Ortasında , her biri Âdem, Havva ve Nuh Tufanıyla ilgili İncil’in Eski Ahit’inden alınma öykülerden esinlenerek yapılan resimlerin bulunduğu dokuz pano bulunan freskin yan unsurları da mitolojik figürlerle bezelidir. Özellikle “Adem'in Yaratılışı” ismindeki sahne batı resim sanatının en canlı tasvirlerinden biri kabul edilir.
 
(Tanıtım Bülteninden)
 
",128,"13,5 x 21",2020,Türkçe,9786254070488
422,https://i.idefix.com/cache/500x400-0/originals/0001812240001-1.jpg,Hz. Osman-Sevgilinin Haya Timsali Arkadaşı,Ali Haydar Haksal,,Semerkand Yayınları,"35,0 TL",Hz. Osman-Sevgilinin Haya Timsali Arkadaşı Kitap Açıklaması,"
Allah (c.c) size dünyayı, onunla ahireti isteyesiniz diye verdi, ona meyledesiniz diyevermedi. Dünya geçici, ahiret ise ebedîdir. Geçici olan sizi şımartmasın, ebedî olandanuzaklaştırmasın, oyalamasın. Sürekli olanı, geçici olana tercih edin. Dünya yokluğamahkumdur, son varış Allah'adır (c.c).İslam halifelerin üçüncüsü, meleklerin kendisinden haya ettiği, yaşarken cennetlemüjdelenen on kişiden biri olan Hz. Osman'ın (r.a) hayatı, usta öykücü Ali HaydarHaksal'ın kaleminden sizlerle buluştu.Sevgilinin Hayâ Timsali Arkadaşı Hz. Osman (r.a), Semerkand Yayınları'ndan çıktı.
(Tanıtım Bülteninden)
 
",,"16,5 x 23,5",2019,,9786051590981
423,https://i.idefix.com/cache/500x400-0/originals/0001908822001-1.jpg,Türk Düşünce Hayatında Erol Güngör,Cafer Vayni,,Yediveren Yayınları,"33,5 TL",Türk Düşünce Hayatında Erol Güngör Kitap Açıklaması,"
Cafer Vayni, edebiyat dairesinde de az da olsa Erol Güngör'e dokunuyor. Psikolojide değil de, sosyoloji bölümünde olsaydı daha verimli olabileceğine değiniyor: ""Onun yazı ve kitaplarının tamamına yakını daha çok sosyolojiye aittir. Onu orjinalleştiren de sosyoloji konusundaki makale ve kitaplarıdır."" Vayni'nin bu yazdıkları doğrudur, ama Türkiye'nin o dönemdeki şartlarını yaş icabı bilememektedir. Ülkemizde iki üniversite vardı. Her profesörün alacağı asistanlar çevresindeki arkadaşlarının çocuklarıydı. Kimisi de bunu ideolojiler üzerinde kullanıyordu. Böyle bir durumda Kırşehir'den çıkıp gelen Erol Güngör'e sıra gelir miydi?Mehmet Niyazi Özdemir
 
(Tanıtım Bülteninden)
 
",280,"13,5 x 19,5",2021,Türkçe,9786052691557
424,https://i.idefix.com/cache/500x400-0/originals/0001861265001-1.jpg,Turnanın Türküsü-Bedia Akartürk,Tolgahan Vurgun,,Mona,"51,35 TL",Turnanın Türküsü-Bedia Akartürk Kitap Açıklaması,"
Anadolu’da turna kuşunun kutsallığına inanılır.Turnalar saflığın, mutluluğun ve bereketin sembolüdür. Sabrı, gururu ve özgürlüğü temsil ederler. Bu meziyetlerinden ötürü turna avlanmaz, yuvası ellenmez. Bu sevgi ve saygıdan ötürü turna temalı türküler Türk halk müziği külliyatımızda yadsınamayacak kadar çok sayıdadır.
Fazla gitmen bizim köye varınca,
Selam söylen eşe dosta sorunca,
Sağ selamet menziliniz alınca,
Benden yare selam söylen turnalar.
Şimdi turnanın kendi türküsünü öğrenme zamanı… Hayatını müziğe adamış bir “turnanın” türküsü...
Türk halk müziği repertuvarından sayısız eser seslendirmiş Bedia Akatürk eserleriyle binlerce kişinin kalplerine dokundu. Sanatçının İzmir, Ödemiş’ten başlayan, oradan Ankara Radyosu sanatçılığına ve İstanbul sahnelerine uzanan acı tatlı yaşam öyküsünü Tolgahan Vurgun kaleme aldı:
Turnanın Türküsü, Bedia Akartürk.
 
(Tanıtım Bülteninden)
 
",300,"13,5 x 21,5",2020,Türkçe,9786052182949
425,https://i.idefix.com/cache/500x400-0/originals/0001745279001-1.jpg,İsmet İnönü,Necdet Uğur,,Kırmızı Kedi,"29,25 TL",İsmet İnönü Kitap Açıklaması,"
Arka Kapak Yazısı (Tanıtım Bülteninden) 
 
Eski İçişleri ve Milli Eğitim Bakanı Necdet Uğur (1923-2004), İsmet İnönü’yü anlatıyor. Türkiye’nin ikinci cumhurbaşkanına dair anılar, tanıklıklar, izlenimler… Çöken bir imparatorluğun ardından memleketi kurtarmaya adanmış gençlik yılları… Kurtuluş Savaşı verip Cumhuriyet’i kuran bir subay neslinin öyküsü… Bir devlet adamının ve politikacının portresi…
Necdet Uğur okurlara, Lozan’dan çok partili yaşama geçişe, CHP ve DP’den 12 Mart günlerine uzanan eşsiz bir anılar demeti sunuyor. 
“Yaşamının son 10 yılında İsmet İnönü’yle yakın çalışma ayrıcalığım olmuştu. İsmet İnönü ile yakın çalışmak bir mutluluktu. Bir yandan dost sıcaklığı, arkadaş yakınlığı içinde olurdunuz, bir yandan da kalıcı bir büyük adamın yaptıklarına ve söylediklerine tanık olmanın heyecan ve saygısını duyardınız.”
 
 
",,"13,5 x 19,5",2018,,9786052982334
426,https://i.idefix.com/cache/500x400-0/originals/0001887609001-1.jpg,Şeyh Ata - Talih Cesaret Edene Güler,Onur Ataç,,Destek Yayınları,"23,2 TL",Şeyh Ata - Talih Cesaret Edene Güler Kitap Açıklaması,"
Atatürk Liderliğindeki Kurtuluş Savaşı’nın En Kıymetli Kahramanlarından Biri:Şeyh Ata Efendi
İstanbul’un işgal yıllarında halkı bilinçlendirip yüreklendirmek yolunda büyük emek veren Özbekler Tekkesi’nin son şeyhi Şeyh Ata, işgalciler tarafından ele geçirilen silah depolarından silah ve cephane kaçırılarak Anadolu’ya gönderilmesine yardım edip ülkenin kaderinin yeniden yazılmasında önemli bir rol oynamıştır.
İsmet İnönü, Fevzi Çakmak, Mehmet Akif Ersoy ve Halide Edib Adıvar’ın İstanbul’dan Ankara’ya geçmesini sağlayan Şeyh Ata Efendi, Mustafa Kemal Atatürk tarafından da takdir edilmiştir. Tekke ve zaviyelerin kapatılmasına yönelik çıkan kanuna rağmen Milli Mücadele yıllarında yaptığı hizmetlerden dolayı Özbekler Tekkesi’nin açık kalmasına izin verilmiştir.
Şeyh Ata Efendi hakkında yazılan bu ilk kitapta Milli Mücadele’nin, inancın, fedakârlığın ve aydınlanmanın derin izlerini bulacaksınız.
 
(Tanıtım Bülteninden)
 
",128,"11,5 x 18,5",2020,Türkçe,9786053119579
427,https://i.idefix.com/cache/500x400-0/originals/0001912522001-1.jpg,İbn Haldun,Süleyman Uludağ,,Türkiye Diyanet Vakfı Yayınları,"29,2 TL",İbn Haldun Kitap Açıklaması,"
İbn Haldûn gerek İslâm âleminde gerekse dünya düşüncesi tarihinde özel bir yeri bulunan büyük bir düşünürdür. Düşünceleri özgündür ve kendi alanında tektir. İslâm’daki aklî ve fikrî hayat bir süreklilik gösterdiği, sonra gelen bilginler öncekileri tamamladıkları veya onların görüşlerini devam ettirdikleri hâlde İbn Haldûn kendisinden evvelki bilginlerin bir devamı değildir. Kendisinden evvelki düşünür ve bilginlerden çok faydalanmakla beraber o hem metot hem içerik bakımından bağımsız bir bilim dalını, özgün bir düşünce sistemini, yani umran ilmini kurmayı başarmıştır. Onun söz konusu özgün fikirlerinden faydalanan Müslüman âlimler her dönemde az çok mevcut olmakla beraber o daha çok XVII. asırdan itibaren Osmanlılarda, XIX. asırdan itibaren de Avrupa’da önem kazanmaya başlamış, XX. asırda ise ünü bütün dünyayı tutmuştur. Bugün ünlü eseri Mukaddime Fransızca, İngilizce, İspanyolca, Portekizce, Hintçe, Japonca, Rusça, Farsça ve Urduca gibi dünyanın belli başlı dillerine tercüme edilmiş bulunmaktadır.
 
(Tanıtım Bülteninden)
 
",189,"12 x 19,5",2021,Türkçe,9786257205474
428,https://i.idefix.com/cache/500x400-0/originals/0000000463804-1.jpg,Hz. Ali el-Murteza,Ebu'l Hasan Ali El-Hasani En-Nedvi,Yusuf Karaca,Risale Yayınları,"24,0 TL",Hz. Ali el-Murteza Kitap Açıklaması,"
",329,,2012,Türkçe,9789756223499
429,https://i.idefix.com/cache/500x400-0/originals/0001911768001-1.jpg,İbrahim Kaypakkaya - Çelik Aldığı Suyu Unutmayacak,Ahmet Seyrek,,Siyah Beyaz,"32,9 TL",İbrahim Kaypakkaya - Çelik Aldığı Suyu Unutmayacak Kitap Açıklaması,"
İbrahim Kaypakkaya, pratik devrimciliğinin yanı sıra, Türkiye'nin sosyalist düşünce dünyasına farklı bir ivme kazandırmış bir teorisyen olarak görülmüştür. Bu hususta en çok dikkati çeken konu, dönemin Türk sosyalistlerinin büyük çoğunluğunun yer aldığı Millî Demokratik Devrim anlayışını savunan yasal ve yasadışı grupların görüşleriyle neredeyse taban tabana zıt duran bir Kemalizm karşıtlığıdır. İbrahim Kaypakkaya, dönemin diğer Türk sosyalist ve komünist gruplarının benimsediği ve eylem ile görüşleriyle bizzat içerisinde yer aldıkları Kemalizm ile bağlarını koparmasının ardından, ulus-devlet ideolojisinin karşısında duran, azınlık hakları üzerine inşa ettiği kendi yolunu ve çizgisini ortaya çıkartmıştır.
Elinizde ki bu kitap İbrahim Kaypakkaya’nın hayatını, mücadelesini, arkadaşlarını anlatan bir çalışmadır.
 
(Tanıtım Bülteninden)
 
",307,"13,5 x 21",2021,Türkçe,9786257165679
430,https://i.idefix.com/cache/500x400-0/originals/0000000432634-1.jpg,Usame,Defne Bayrak,,Ark Kitapları,"84,0 TL",Usame Kitap Açıklaması,"
Usame bin Ladinİslam ümmetinin feryadı, çığlığı.Emperyalizme karşı bağımsızlık mücadelesinin zirve ismi...Amerika ve müttefiklerinin korkulu rüyası.İslam izzet ve vakarının, dik duruşun, fedakârlığın timsali.20 milyar dolarlık bir servete, muhacir ve mücahid bir mü'min olmayı tercih eden, Afgan dağlarında en zor şartlar altında yaşamayı saraylarda yaşamaktan daha güzel gören bir dava adamı...Topyekûn İslam ümmetinin cihad şuuruna sahip çıkması için hayatını, varlığını ortaya koyan bir samimi yürek.Cihadını şehadetle taçlandıran şehit...Ya daİslam ümmetinin başını derde sokan, rahat ve huzurunu kaçıran bir maceraperest Provakatif bir A.B.D. ajanıBaşına Amerika tarafından 50 milyon dolar ödül konmuş, dünyanın en tehlikeli teröristi.Gerçekten, Usame bin Ladin kim?",584,,2013,Türkçe,9786055350161
431,https://i.idefix.com/cache/500x400-0/originals/0000000562147-1.jpg,Che Guevara,Yaşar Şahin Anıl,Leyla Çelik,Panama Yayıncılık,"46,75 TL",Che Guevara Kitap Açıklaması,"
Che Guevara, gençlik yaşamına Arjantinli bir maceracı olarak başladı. Önceleri amaçsız bir insandan farksızdı. Buna rağmen yine de tıp fakültesinden mezun olmayı başardı. Ne var ki, hekimlik diplomasını aldığı yıl, bu mesleği bıraktığını açıklamak gibi çelişkiler içinde kalmıştı. Çocukluğundan beri yakasını bir türlü bırakmayan  ""astım"" illetine inat, durağan ve sıradan bir hayatı kabullenemiyordu. Onun için, hekimliğin bireysel tedavi yöntemlerine karşın, devrimciliğin tüm toplum ve insanları kapsayan kurtarıcılığını seçmekte duraksamadı.Fidel Castro'yla karşılaşması, o döneme kadar bilmediği yeni ve son derecede anlamlı imkânlar sağlayan bir yaşam tarzıyla tanışmasına vesile olmuştu. Bu fırsat kendisini bütün benliğiyle adayabileceği ideallere erişmesini sağladı. Devrimcilikte bulduğu uygun ortamda hızla yükseldi. Küba Devlet Bankası Başkanlığı ve Sanayi Bakanlığı gibi dikkat çekici makamlara ulaştı. Dahası, sosyalist dünyanın sayılı isimlerinden biri haline geldi. Jean-Paul Sartre bile onu, ""Sadece entelektüel değil, çağımızın en katıksız insanı"" gibi bir övgüye layık gördü.(Tanıtım Bülteninden)",496,,2013,Türkçe,9786055143541
432,https://i.idefix.com/cache/500x400-0/originals/0001963179001-1.jpg,Birgivi Mehmed Efendi: Hayatı Fikir Dünyası ve Hadisçiliği,Huriye Martı,,Türkiye Diyanet Vakfı Yayınları,"43,8 TL",Birgivi Mehmed Efendi: Hayatı Fikir Dünyası ve Hadisçiliği Kitap Açıklaması,"
                                Birgivi Mehmed Efendi: Hayatı, Fikir Dünyası ve Hadisçiliği
                            ",309,"13,5 x 21",2022,Türkçe,9786258023473
433,https://i.idefix.com/cache/500x400-0/originals/0001874760001-1.jpg,Elon Musk - Geleceğin Dahilerine,Ashlee Vance,Ali Atav,Buzdağı Yayınevi,"84,0 TL",Elon Musk - Geleceğin Dahilerine Kitap Açıklaması,"
2017 Kasım'ında ElonMusk Ankara'ya geldi ve Anıtkabir'i ziyareti esnasında çektiği fotoğrafı şu sözlerle paylaştı:
""Üç kırık kaburga, delik bir akciğer ve yine de savaştı.""
Bu paylaşımı, bir anda Türkiye'deki milyonların Elon Musk'ın kim olduğunu merak etmesine neden oldu.
Türkiye'de ve dünyada çok satan listelerinden uzun süre inmeyen ve tüm zamanların en beğenilen kitapları arasına giren Elon Musk'ın tek resmi biyografisi HarperCollins tarafından 8-18 yaş aralığındaki genç ve çocuklar için uyarlandı.
Bu kitap; genç bir girişimcinin şirketleri ile dünyadaki otomotiv, taşımacılık, uzay-havacılık ve enerji sektörlerindeki yerleşik düzene meydan okumasının sıra dışı hikâyesidir. AshleeVance, 300'e yakın insanla konuşarak ve ElonMusk ile 30 saatten fazla birebir görüşme yaparak bu çarpıcı ve ilham verici hayat hikâyesini okurlarla buluşturuyor.
Hayatını, dünyayı fosil yakıtlara mahkum olmaktan kurtarmaya adayan ElonMusk'ın önüne çıkan engeller, büyük başarıları ve yaşadıkları daha iyi bir geleceğin hayalini kuran genç ve çocuklar için ilham kaynağı olacaktır. Karşılaştığı büyük sorun ve sıkıntıları okumak gençlere zorluklarla mücadele gücü aşılayacaktır. Çocukluğundan itibaren okuduğu kitaplar ile bilim ve teknolojiye olan müthiş merakı ise bilim, teknoloji ve girişimciliğe aktif ilgilerini artırarak bu alanlarda insanlık için faydalı işler yapmaları konusunda çocukları motive edecektir.
Bugün yetişkinlerin olsa da gelecek çocuk ve gençlerin olacak. Özellikle de gelecekte sergileyecekleri dehalarla dünyayı insanlar ve diğer canlılar için daha iyi bir yer yapma yolunda ilerleyenlerin olacak.
 
(Tanıtım Bülteninden)
 
",304,"13,5 x 21",2022,Türkçe,9786056902406
